code,name,price,date
sz300232,洲明科技,5.63,2024-03-15
sz300233,金城医药,13.32,2024-03-15
sz300234,开尔新材,11.34,2024-03-15
sz300235,方直科技,13.0,2024-03-15
sz300236,上海新阳,109.79,2024-03-15
sz300237,ST美晨,1.89,2024-03-15
sz300238,冠昊生物,12.27,2024-03-15
sz300239,东宝生物,5.19,2024-03-15
sz300240,飞力达,5.31,2024-03-15
sz300241,瑞丰光电,6.59,2024-03-15
sz300242,佳云科技,4.43,2024-03-15
sz300243,瑞丰高材,18.55,2024-03-15
sz300244,迪安诊断,20.22,2024-03-15
sz300245,ST天玑,5.97,2024-03-15
sz300246,宝莱特,14.81,2024-03-15
sz300247,融捷健康,3.82,2024-03-15
sz300248,新开普,7.95,2024-03-15
sz300249,依米康,14.82,2024-03-15
sz300250,初灵信息,14.62,2024-03-15
sz300251,光线传媒,11.67,2024-03-15
sz300252,金信诺,15.35,2024-03-15
sz300253,卫宁健康,6.93,2024-03-15
sz300254,仟源医药,8.67,2024-03-15
sz300255,常山药业,25.31,2024-03-15
sz300256,星星科技,2.62,2024-03-15
sz300257,开山股份,29.2,2024-03-15
sz300258,精锻科技,12.01,2024-03-15
sz300259,新天科技,5.9,2024-03-15
sz300260,新莱应材,91.55,2024-03-15
sz300261,雅本化学,4.6,2024-03-15
sz300263,隆华科技,15.32,2024-03-15
sz300264,佳创视讯,8.06,2024-03-15
sz300265,通光线缆,17.52,2024-03-15
sz300266,兴源环境,1.83,2024-03-15
sz300267,尔康制药,3.44,2024-03-15
sz300268,佳沃食品,11.59,2024-03-15
sz300269,联建光电,5.49,2024-03-15
sz300270,中威电子,13.24,2024-03-15
sz300271,华宇软件,4.95,2024-03-15
sz300272,开能健康,5.51,2024-03-15
sz300274,阳光电源,126.16,2024-03-15
sz300275,梅安森,8.39,2024-03-15
sz300276,三丰智能,7.69,2024-03-15
sz300277,汽轮科技,14.81,2024-03-15
sz300278,华昌达,4.16,2024-03-15
sz300279,和晶科技,6.13,2024-03-15
sz300281,金明精机,6.77,2024-03-15
sz300283,温州宏丰,20.92,2024-03-15
sz300284,苏交科,5.16,2024-03-15
sz300285,国瓷材料,90.73,2024-03-15
sz300286,安科瑞,22.97,2024-03-15
sz300287,飞利信,3.59,2024-03-15
sz300288,朗玛信息,9.18,2024-03-15
sz300289,利德曼,5.83,2024-03-15
sz300290,ST荣科,4.62,2024-03-15
sz300291,百纳千成,4.99,2024-03-15
sz300292,吴通控股,4.75,2024-03-15
sz300293,蓝英装备,18.64,2024-03-15
sz300294,博雅生物,15.14,2024-03-15
sz300295,*ST三六,10.41,2024-03-15
sz300296,利亚德,5.64,2024-03-15
sz300298,三诺生物,14.99,2024-03-15
sz300299,富春股份,4.99,2024-03-15
sz300300,海峡创新,7.78,2024-03-15
sz300301,ST长方,3.95,2024-03-15
sz300302,同有科技,45.17,2024-03-15
sz300303,聚飞光电,9.05,2024-03-15
sz300304,云意电气,16.28,2024-03-15
sz300305,裕兴股份,5.94,2024-03-15
sz300306,远方信息,9.89,2024-03-15
sz300307,慈星股份,7.44,2024-03-15
sz300308,中际旭创,1116.0,2024-03-15
sz300310,宜通世纪,4.27,2024-03-15
sz300311,ST任子行,5.37,2024-03-15
sz300313,天山生物,8.93,2024-03-15
sz300314,戴维医疗,9.9,2024-03-15
sz300315,掌趣科技,3.96,2024-03-15
sz300316,晶盛机电,51.08,2024-03-15
sz300317,珈伟新能,3.92,2024-03-15
sz300318,博晖创新,4.54,2024-03-15
sz300319,麦捷科技,26.18,2024-03-15
sz300320,海达股份,9.56,2024-03-15
sz300321,同大股份,59.95,2024-03-15
sz300322,硕贝德,23.68,2024-03-15
sz300323,华灿光电,17.95,2024-03-15
sz300324,旋极信息,3.81,2024-03-15
sz300326,ST凯利,6.4,2024-03-15
sz300327,中颖电子,31.52,2024-03-15
sz300328,宜安科技,14.87,2024-03-15
sz300329,海伦钢琴,11.83,2024-03-15
sz300331,苏大维格,66.22,2024-03-15
sz300333,兆日科技,8.2,2024-03-15
sz300334,津膜科技,10.3,2024-03-15
sz300335,迪森股份,5.08,2024-03-15
sz300337,银邦股份,12.09,2024-03-15
sz300338,*ST开元,2.84,2024-03-15
sz300339,润和软件,38.28,2024-03-15
sz300340,科恒股份,8.67,2024-03-15
sz300341,麦克奥迪,13.2,2024-03-15
sz300342,天银机电,49.58,2024-03-15
sz300343,联创股份,6.68,2024-03-15
sz300345,华民股份,7.79,2024-03-15
sz300346,南大光电,80.18,2024-03-15
sz300347,泰格医药,46.93,2024-03-15
sz300348,长亮科技,8.96,2024-03-15
sz300349,金卡智能,11.42,2024-03-15
sz300350,华鹏飞,4.1,2024-03-15
sz300351,永贵电器,17.33,2024-03-15
sz300352,ST信源,2.72,2024-03-15
sz300353,东土科技,22.85,2024-03-15
sz300354,东华测试,37.21,2024-03-15
sz300355,蒙草生态,2.82,2024-03-15
sz300357,我武生物,24.14,2024-03-15
sz300358,楚天科技,8.45,2024-03-15
sz300359,全通教育,3.73,2024-03-15
sz300360,炬华科技,12.05,2024-03-15
sz300363,博腾股份,16.9,2024-03-15
sz300364,中文在线,23.31,2024-03-15
sz300365,恒华科技,4.65,2024-03-15
sz300366,ST创意,4.77,2024-03-15
sz300368,汇金股份,8.28,2024-03-15
sz300369,绿盟科技,5.56,2024-03-15
sz300370,安控科技,2.08,2024-03-15
sz300371,汇中股份,10.35,2024-03-15
sz300373,扬杰科技,129.46,2024-03-15
sz300374,中铁装配,10.35,2024-03-15
sz300375,鹏翎股份,4.19,2024-03-15
sz300376,易事特,5.11,2024-03-15
sz300377,赢时胜,15.41,2024-03-15
sz300378,鼎捷数智,36.26,2024-03-15
sz300380,安硕信息,30.72,2024-03-15
sz300381,溢多利,5.93,2024-03-15
sz300382,斯莱克,22.5,2024-03-15
sz300383,光环新网,13.0,2024-03-15
sz300384,三联虹普,12.16,2024-03-15
sz300385,ST雪浪,12.77,2024-03-15
sz300386,飞天诚信,11.06,2024-03-15
sz300387,富邦科技,7.11,2024-03-15
sz300388,节能国祯,6.59,2024-03-15
sz300389,艾比森,12.92,2024-03-15
sz300390,天华新能,92.48,2024-03-15
sz300393,中来股份,7.09,2024-03-15
sz300394,天孚通信,250.1,2024-03-15
sz300395,菲利华,114.02,2024-03-15
sz300396,ST迪瑞,6.72,2024-03-15
sz300397,天和防务,14.1,2024-03-15
sz300398,飞凯材料,52.34,2024-03-15
sz300399,天利科技,19.84,2024-03-15
sz300400,劲拓股份,33.74,2024-03-15
sz300401,花园生物,21.75,2024-03-15
sz300402,宝色股份,15.06,2024-03-15
sz300403,汉宇集团,11.52,2024-03-15
sz300404,博济医药,9.27,2024-03-15
sz300405,科隆股份,5.34,2024-03-15
sz300406,九强生物,11.54,2024-03-15
sz300407,凯发电气,10.86,2024-03-15
sz300408,三环集团,144.89,2024-03-15
sz300409,道氏技术,20.63,2024-03-15
sz300410,正业科技,9.79,2024-03-15
sz300411,金盾股份,7.15,2024-03-15
sz300412,迦南科技,4.56,2024-03-15
sz300413,芒果超媒,15.03,2024-03-15
sz300414,中光防雷,11.19,2024-03-15
sz300415,伊之密,22.4,2024-03-15
sz300416,苏试试验,19.9,2024-03-15
sz300417,南华仪器,10.63,2024-03-15
sz300418,昆仑万维,42.66,2024-03-15
sz300419,ST浩丰,7.18,2024-03-15
sz300420,五洋自控,9.88,2024-03-15
sz300421,力星股份,21.14,2024-03-15
sz300422,博世科,4.46,2024-03-15
sz300423,昇辉科技,5.89,2024-03-15
sz300424,航新科技,16.42,2024-03-15
sz300425,中建环能,3.92,2024-03-15
sz300426,华智数媒,5.18,2024-03-15
sz300427,红相股份,6.72,2024-03-15
sz300428,立中集团,19.38,2024-03-15
sz300429,强力新材,16.08,2024-03-15
sz300430,*ST益通,4.59,2024-03-15
sz300432,富临精工,20.18,2024-03-15
sz300433,蓝思科技,52.42,2024-03-15
sz300434,金石亚药,11.41,2024-03-15
sz300435,中泰股份,23.27,2024-03-15
sz300436,广生堂,107.11,2024-03-15
sz300437,清水源,11.28,2024-03-15
sz300438,鹏辉能源,76.52,2024-03-15
sz300439,美康生物,8.53,2024-03-15
sz300440,运达科技,20.75,2024-03-15
sz300441,鲍斯股份,6.56,2024-03-15
sz300442,润泽科技,85.44,2024-03-15
sz300443,金雷股份,22.42,2024-03-15
sz300444,双杰电气,12.34,2024-03-15
sz300445,康斯特,21.03,2024-03-15
sz300446,航天智造,17.86,2024-03-15
sz300447,全信股份,15.12,2024-03-15
sz300448,浩云科技,5.9,2024-03-15
sz300449,汉邦高科,7.19,2024-03-15
sz300450,先导智能,39.29,2024-03-15
sz300451,创业慧康,3.3,2024-03-15
sz300452,山河药辅,12.46,2024-03-15
sz300453,三鑫医疗,9.57,2024-03-15
sz300454,深信服,92.04,2024-03-15
sz300455,航天智装,22.55,2024-03-15
sz300456,赛微电子,40.62,2024-03-15
sz300457,赢合科技,21.27,2024-03-15
sz300458,全志科技,37.65,2024-03-15
sz300459,汤姆猫,3.41,2024-03-15
sz300460,ST惠伦,10.95,2024-03-15
sz300461,田中精机,40.5,2024-03-15
sz300462,ST华铭,10.28,2024-03-15
sz300463,迈克生物,8.75,2024-03-15
sz300464,星徽股份,7.0,2024-03-15
sz300465,高伟达,11.11,2024-03-15
sz300466,赛摩智能,7.59,2024-03-15
sz300467,迅游科技,33.92,2024-03-15
sz300468,四方精创,20.75,2024-03-15
sz300469,信息发展,54.04,2024-03-15
sz300470,中密控股,30.88,2024-03-15
sz300471,厚普股份,9.14,2024-03-15
sz300472,*ST新元,7.23,2024-03-15
sz300473,德尔股份,31.24,2024-03-15
sz300474,景嘉微,57.23,2024-03-15
sz300475,香农芯创,264.25,2024-03-15
sz300476,胜宏科技,308.07,2024-03-15
sz300477,ST合纵,2.52,2024-03-15
sz300478,杭州高新,38.92,2024-03-15
sz300479,神思电子,13.63,2024-03-15
sz300480,光力科技,41.24,2024-03-15
sz300481,濮阳惠成,18.8,2024-03-15
sz300482,万孚生物,17.23,2024-03-15
sz300483,首华燃气,19.25,2024-03-15
sz300484,蓝海华腾,14.19,2024-03-15
sz300485,赛升药业,9.96,2024-03-15
sz300486,东杰智能,22.03,2024-03-15
sz300487,蓝晓科技,74.58,2024-03-15
sz300488,恒锋工具,45.82,2024-03-15
sz300489,光智科技,281.65,2024-03-15
sz300490,华自科技,13.11,2024-03-15
sz300491,通合科技,34.17,2024-03-15
sz300492,华图山鼎,36.75,2024-03-15
sz300493,润欣科技,14.17,2024-03-15
sz300494,盛天网络,8.43,2024-03-15
sz300496,中科创达,62.7,2024-03-15
sz300497,富祥股份,21.86,2024-03-15
sz300498,温氏股份,13.06,2024-03-15
sz300499,高澜股份,36.6,2024-03-15
sz300500,启迪设计,9.21,2024-03-15
sz300501,海顺新材,13.68,2024-03-15
sz300502,新易盛,526.0,2024-03-15
sz300503,昊志机电,111.0,2024-03-15
sz300504,天邑股份,16.04,2024-03-15
sz300505,川金诺,24.91,2024-03-15
sz300506,名家汇,6.25,2024-03-15
sz300507,苏奥传感,7.52,2024-03-15
sz300508,维宏股份,60.81,2024-03-15
sz300509,新美星,8.91,2024-03-15
sz300510,金冠股份,3.22,2024-03-15
sz300511,雪榕生物,5.63,2024-03-15
sz300512,中亚股份,7.05,2024-03-15
sz300513,恒实科技,7.19,2024-03-15
sz300514,友讯达,9.6,2024-03-15
sz300515,三德科技,13.93,2024-03-15
sz300516,久之洋,37.07,2024-03-15
sz300517,海波重科,9.46,2024-03-15
sz300518,新迅达,32.13,2024-03-15
sz300519,新光药业,12.81,2024-03-15
sz300520,科大国创,27.36,2024-03-15
sz300521,爱司凯,26.7,2024-03-15
sz300522,世名科技,22.21,2024-03-15
sz300523,辰安科技,18.4,2024-03-15
sz300525,博思软件,7.63,2024-03-15
sz300527,ST应急,7.17,2024-03-15
sz300528,幸福蓝海,14.69,2024-03-15
sz300529,健帆生物,16.64,2024-03-15
sz300530,领湃科技,17.35,2024-03-15
sz300531,优博讯,15.03,2024-03-15
sz300532,今天国际,6.66,2024-03-15
sz300533,冰川网络,15.5,2024-03-15
sz300534,陇神戎发,7.6,2024-03-15
sz300535,达威股份,14.45,2024-03-15
sz300536,农尚环境,9.33,2024-03-15
sz300537,广信材料,30.85,2024-03-15
sz300538,同益股份,16.85,2024-03-15
sz300539,横河精密,25.25,2024-03-15
sz300540,蜀道装备,41.21,2024-03-15
sz300541,先进数通,9.75,2024-03-15
sz300542,新晨科技,11.31,2024-03-15
sz300543,朗科智能,7.83,2024-03-15
sz300545,联得装备,41.49,2024-03-15
sz300546,雄帝科技,15.31,2024-03-15
sz300547,川环科技,36.75,2024-03-15
sz300548,长芯博创,221.01,2024-03-15
sz300549,优德精密,15.3,2024-03-15
sz300550,和仁科技,15.82,2024-03-15
sz300551,古鳌科技,9.91,2024-03-15
sz300552,万集科技,23.93,2024-03-15
sz300553,集智股份,72.05,2024-03-15
sz300554,三超新材,26.26,2024-03-15
sz300555,ST路通,13.19,2024-03-15
sz300556,丝路视觉,17.32,2024-03-15
sz300557,理工光科,31.88,2024-03-15
sz300558,贝达药业,72.9,2024-03-15
sz300559,佳发教育,10.48,2024-03-15
sz300560,中富通,21.08,2024-03-15
sz300561,汇金科技,17.2,2024-03-15
sz300562,乐心医疗,15.09,2024-03-15
sz300563,神宇股份,27.8,2024-03-15
sz300564,筑博设计,13.04,2024-03-15
sz300565,科信技术,10.07,2024-03-15
sz300566,激智科技,37.08,2024-03-15
sz300567,精测电子,263.92,2024-03-15
sz300568,星源材质,20.0,2024-03-15
sz300569,天能重工,5.0,2024-03-15
sz300570,太辰光,237.12,2024-03-15
sz300571,平治信息,41.27,2024-03-15
sz300572,安车检测,28.08,2024-03-15
sz300573,兴齐眼药,41.56,2024-03-15
sz300575,中旗股份,5.14,2024-03-15
sz300576,容大感光,45.86,2024-03-15
sz300577,开润股份,16.6,2024-03-15
sz300578,会畅科技,16.75,2024-03-15
sz300579,数字认证,20.44,2024-03-15
sz300580,贝斯特,25.96,2024-03-15
sz300581,晨曦航空,11.71,2024-03-15
sz300582,英飞特,12.07,2024-03-15
sz300583,赛托生物,12.27,2024-03-15
sz300584,海辰药业,37.9,2024-03-15
sz300585,奥联电子,16.74,2024-03-15
sz300586,美联新材,14.35,2024-03-15
sz300587,天铁科技,3.87,2024-03-15
sz300588,熙菱信息,21.24,2024-03-15
sz300589,江龙船艇,12.55,2024-03-15
sz300590,移为通信,14.12,2024-03-15
sz300591,万里马,6.92,2024-03-15
sz300592,华凯易佰,18.25,2024-03-15
sz300593,新雷能,26.35,2024-03-15
sz300594,ST朗进,14.8,2024-03-15
sz300595,欧普康视,11.08,2024-03-15
sz300596,利安隆,52.9,2024-03-15
sz300597,吉大通信,7.26,2024-03-15
sz300598,诚迈科技,28.21,2024-03-15
sz300599,雄塑科技,10.0,2024-03-15
sz300600,国瑞科技,9.87,2024-03-15
sz300601,康泰生物,11.84,2024-03-15
sz300602,飞荣达,46.45,2024-03-15
sz300603,立昂技术,7.72,2024-03-15
sz300604,长川科技,302.71,2024-03-15
sz300605,恒锋信息,9.55,2024-03-15
sz300606,金太阳,40.82,2024-03-15
sz300607,拓斯达,52.96,2024-03-15
sz300608,思特奇,10.35,2024-03-15
sz300609,汇纳科技,31.27,2024-03-15
sz300610,晨化股份,10.15,2024-03-15
sz300611,美力科技,26.67,2024-03-15
sz300612,宣亚国际,11.25,2024-03-15
sz300613,富瀚微,72.35,2024-03-15
sz300614,百川畅银,9.96,2024-03-15
sz300615,欣天科技,10.13,2024-03-15
sz300616,尚品宅配,11.15,2024-03-15
sz300617,安靠智电,51.95,2024-03-15
sz300618,寒锐钴业,36.17,2024-03-15
sz300619,金银河,32.43,2024-03-15
sz300620,光库科技,312.25,2024-03-15
sz300621,维业股份,6.78,2024-03-15
sz300622,博士眼镜,14.77,2024-03-15
sz300623,捷捷微电,38.5,2024-03-15
sz300624,万兴科技,50.61,2024-03-15
sz300625,三雄极光,9.33,2024-03-15
sz300626,华瑞股份,33.99,2024-03-15
sz300627,华测导航,28.6,2024-03-15
sz300628,亿联网络,33.0,2024-03-15
sz300629,新劲刚,21.53,2024-03-15
sz300631,久吾高科,23.97,2024-03-15
sz300632,光莆股份,24.85,2024-03-15
sz300633,开立医疗,19.55,2024-03-15
sz300634,彩讯股份,19.78,2024-03-15
sz300635,中达安,11.69,2024-03-15
sz300636,同和药业,6.89,2024-03-15
sz300637,扬帆新材,10.0,2024-03-15
sz300638,广和通,18.5,2024-03-15
sz300639,凯普生物,5.3,2024-03-15
sz300640,德艺文创,5.94,2024-03-15
sz300641,正丹股份,16.2,2024-03-15
sz300642,透景生命,12.95,2024-03-15
sz300643,万通智控,18.31,2024-03-15
sz300644,南京聚隆,25.8,2024-03-15
sz300645,正元智慧,12.29,2024-03-15
sz300647,超频三,5.74,2024-03-15
sz300648,星云股份,41.02,2024-03-15
sz300649,杭州园林,27.15,2024-03-15
sz300650,太龙股份,13.95,2024-03-15
sz300651,金陵体育,18.2,2024-03-15
sz300652,雷迪克,36.22,2024-03-15
sz300653,正海生物,15.06,2024-03-15
sz300654,世纪天鸿,9.46,2024-03-15
sz300655,晶瑞电材,19.17,2024-03-15
sz300656,民德电子,34.0,2024-03-15
sz300657,弘信电子,38.89,2024-03-15
sz300658,延江股份,12.0,2024-03-15
sz300659,中孚信息,9.83,2024-03-15
sz300660,江苏雷利,33.29,2024-03-15
sz300661,圣邦股份,139.6,2024-03-15
sz300662,科锐国际,18.05,2024-03-15
sz300663,科蓝软件,6.72,2024-03-15
sz300664,鹏鹞环保,4.47,2024-03-15
sz300665,飞鹿股份,9.71,2024-03-15
sz300666,江丰电子,332.19,2024-03-15
sz300667,必创科技,16.11,2024-03-15
sz300668,杰恩股份,60.73,2024-03-15
sz300669,沪宁股份,26.11,2024-03-15
sz300670,大烨智能,6.85,2024-03-15
sz300671,富满微,94.35,2024-03-15
sz300672,国科微,264.6,2024-03-15
sz300673,佩蒂股份,13.81,2024-03-15
sz300674,宇信科技,15.41,2024-03-15
sz300675,建科院,12.35,2024-03-15
sz300676,华大基因,36.63,2024-03-15
sz300677,英科医疗,42.04,2024-03-15
sz300678,中科信息,22.75,2024-03-15
sz300679,电连技术,64.5,2024-03-15
sz300680,隆盛科技,26.45,2024-03-15
sz300681,英搏尔,31.2,2024-03-15
sz300682,朗新科技,10.06,2024-03-15
sz300683,海特生物,27.58,2024-03-15
sz300684,中石科技,62.01,2024-03-15
sz300685,艾德生物,18.0,2024-03-15
sz300686,智动力,17.25,2024-03-15
sz300687,赛意信息,28.54,2024-03-15
sz300688,创业黑马,26.59,2024-03-15
sz300689,澄天伟业,66.5,2024-03-15
sz300690,双一科技,24.36,2024-03-15
sz300691,联合光电,15.66,2024-03-15
sz300692,中赋科技,8.46,2024-03-15
sz300693,盛弘股份,45.45,2024-03-15
sz300694,蠡湖股份,11.9,2024-03-15
sz300695,兆丰股份,68.16,2024-03-15
sz300696,爱乐达,27.02,2024-03-15
sz300697,电工合金,15.1,2024-03-15
sz300698,万马科技,28.16,2024-03-15
sz300699,光威复材,30.12,2024-03-15
sz300700,岱勒新材,21.25,2024-03-15
sz300701,森霸传感,9.79,2024-03-15
sz300702,天宇股份,21.94,2024-03-15
sz300703,创源股份,13.39,2024-03-15
sz300705,九典制药,10.63,2024-03-15
sz300706,阿石创,72.37,2024-03-15
sz300707,威唐工业,11.84,2024-03-15
sz300708,聚灿光电,8.11,2024-03-15
sz300709,精研科技,50.8,2024-03-15
sz300710,万隆光电,30.65,2024-03-15
sz300711,广哈通信,16.55,2024-03-15
sz300712,永福股份,22.38,2024-03-15
sz300713,英可瑞,12.97,2024-03-15
sz300715,凯伦股份,16.23,2024-03-15
sz300716,*ST泉为,24.43,2024-03-15
sz300717,华信新材,21.98,2024-03-15
sz300718,长盛轴承,77.23,2024-03-15
sz300719,安达维尔,12.06,2024-03-15
sz300720,海川智能,108.11,2024-03-15
sz300721,怡达股份,32.16,2024-03-15
sz300722,新余国科,23.02,2024-03-15
sz300723,一品红,41.29,2024-03-15
sz300724,捷佳伟创,71.11,2024-03-15
sz300725,药石科技,37.33,2024-03-15
sz300726,宏达电子,77.87,2024-03-15
sz300727,润禾材料,35.78,2024-03-15
sz300729,乐歌股份,10.06,2024-03-15
sz300730,科创信息,13.32,2024-03-15
sz300731,科创新源,53.27,2024-03-15
sz300732,设研院,5.88,2024-03-15
sz300733,西菱动力,12.38,2024-03-15
sz300735,光弘科技,22.2,2024-03-15
sz300736,百邦科技,29.45,2024-03-15
sz300737,科顺股份,6.72,2024-03-15
sz300738,奥飞数据,20.36,2024-03-15
sz300739,明阳电路,32.67,2024-03-15
sz300740,水羊股份,22.49,2024-03-15
sz300741,华宝股份,13.54,2024-03-15
sz300743,天地数码,15.22,2024-03-15
sz300745,欣锐科技,47.99,2024-03-15
sz300746,汉嘉数智,10.93,2024-03-15
sz300747,锐科激光,45.36,2024-03-15
sz300748,金力永磁,34.25,2024-03-15
sz300749,顶固集创,24.56,2024-03-15
sz300750,宁德时代,380.0,2024-03-15
sz300751,迈为股份,265.01,2024-03-15
sz300752,隆利科技,14.4,2024-03-15
sz300753,爱朋医疗,20.69,2024-03-15
sz300755,华致酒行,11.44,2024-03-15
sz300756,金马游乐,32.53,2024-03-15
sz300757,罗博特科,512.73,2024-03-15
sz300758,七彩化学,12.03,2024-03-15
sz300759,康龙化成,29.57,2024-03-15
sz300760,迈瑞医疗,140.02,2024-03-15
sz300761,立华股份,17.93,2024-03-15
sz300762,上海瀚讯,46.4,2024-03-15
sz300763,锦浪科技,76.24,2024-03-15
sz300765,石药创新,36.71,2024-03-15
sz300766,每日互动,21.21,2024-03-15
sz300767,震安科技,23.62,2024-03-15
sz300768,迪普科技,14.7,2024-03-15
sz300769,德方纳米,64.46,2024-03-15
sz300770,新媒股份,32.56,2024-03-15
sz300771,智莱科技,11.09,2024-03-15
sz300772,运达股份,12.19,2024-03-15
sz300773,拉卡拉,15.6,2024-03-15
sz300774,倍杰特,10.95,2024-03-15
sz300775,三角防务,23.2,2024-03-15
sz300776,帝尔激光,182.6,2024-03-15
sz300777,中简科技,30.25,2024-03-15
sz300778,新城市,10.01,2024-03-15
sz300779,惠城环保,59.27,2024-03-15
sz300780,德恩精工,35.27,2024-03-15
sz300781,因赛集团,26.58,2024-03-15
sz300782,卓胜微,98.39,2024-03-15
sz300783,三只松鼠,16.51,2024-03-15
sz300784,利安科技,43.82,2024-03-15
sz300785,值得买,36.46,2024-03-15
sz300786,国林科技,21.92,2024-03-15
sz300787,海能实业,9.38,2024-03-15
sz300788,中信出版,24.03,2024-03-15
sz300789,唐源电气,17.85,2024-03-15
sz300790,宇瞳光学,24.3,2024-03-15
sz300791,仙乐健康,16.33,2024-03-15
sz300792,壹网壹创,26.22,2024-03-15
sz300793,佳禾智能,11.31,2024-03-15
sz300795,米奥会展,8.81,2024-03-15
sz300796,贝斯美,6.62,2024-03-15
sz300797,钢研纳克,13.98,2024-03-15
sz300798,锦鸡股份,6.65,2024-03-15
sz300800,力合科技,9.94,2024-03-15
sz300801,泰和科技,31.32,2024-03-15
sz300802,矩子科技,24.0,2024-03-15
sz300803,指南针,87.54,2024-03-15
sz300804,广康生化,34.62,2024-03-15
sz300805,电声股份,7.56,2024-03-15
sz300806,斯迪克,94.91,2024-03-15
sz300807,天迈科技,40.03,2024-03-15
sz300808,久量股份,22.1,2024-03-15
sz300809,华辰装备,30.29,2024-03-15
sz300810,中科海讯,25.96,2024-03-15
sz300811,铂科新材,87.4,2024-03-15
sz300812,易天股份,26.8,2024-03-15
sz300813,泰林生物,20.52,2024-03-15
sz300814,中富电路,173.65,2024-03-15
sz300815,玉禾田,17.72,2024-03-15
sz300816,艾可蓝,68.6,2024-03-15
sz300817,双飞集团,18.85,2024-03-15
sz300818,耐普矿机,19.55,2024-03-15
sz300819,聚杰微纤,69.97,2024-03-15
sz300820,英杰电气,72.1,2024-03-15
sz300821,东岳硅材,19.5,2024-03-15
sz300822,贝仕达克,12.08,2024-03-15
sz300823,建科智能,15.41,2024-03-15
sz300824,北鼎股份,7.66,2024-03-15
sz300825,阿尔特,13.03,2024-03-15
sz300826,测绘股份,13.39,2024-03-15
sz300827,上能电气,27.0,2024-03-15
sz300828,锐新科技,19.46,2024-03-15
sz300829,金丹科技,14.32,2024-03-15
sz300830,金现代,7.95,2024-03-15
sz300831,ST派瑞,18.83,2024-03-15
sz300832,新产业,44.3,2024-03-15
sz300833,浩洋股份,31.67,2024-03-15
sz300834,星辉环材,43.35,2024-03-15
sz300835,龙磁科技,190.5,2024-03-15
sz300836,佰奥智能,71.2,2024-03-15
sz300837,浙矿股份,24.67,2024-03-15
sz300838,浙江力诺,13.27,2024-03-15
sz300839,博汇股份,11.94,2024-03-15
sz300840,酷特智能,24.12,2024-03-15
sz300841,康华生物,48.21,2024-03-15
sz300842,帝科股份,81.81,2024-03-15
sz300843,胜蓝股份,151.46,2024-03-15
sz300844,山水比德,23.29,2024-03-15
sz300845,捷安高科,12.8,2024-03-15
sz300846,首都在线,20.54,2024-03-15
sz300847,中船汉光,13.4,2024-03-15
sz300848,美瑞新材,14.03,2024-03-15
sz300849,锦盛新材,23.86,2024-03-15
sz300850,新强联,27.72,2024-03-15
sz300851,交大思诺,23.5,2024-03-15
sz300852,四会富仕,68.26,2024-03-15
sz300853,申昊科技,35.1,2024-03-15
sz300854,中兰环保,18.99,2024-03-15
sz300855,图南股份,34.6,2024-03-15
sz300856,科思股份,11.14,2024-03-15
sz300857,协创数据,300.41,2024-03-15
sz300858,科拓生物,15.36,2024-03-15
sz300859,西域旅游,27.52,2024-03-15
sz300860,锋尚文化,26.8,2024-03-15
sz300861,美畅股份,22.83,2024-03-15
sz300862,蓝盾光电,20.02,2024-03-15
sz300863,卡倍亿,57.18,2024-03-15
sz300864,南大环境,19.46,2024-03-15
sz300865,大宏立,24.53,2024-03-15
sz300866,安克创新,107.84,2024-03-15
sz300867,圣元环保,18.75,2024-03-15
sz300868,杰美特,147.89,2024-03-15
sz300869,康泰医学,10.81,2024-03-15
sz300870,欧陆通,295.9,2024-03-15
sz300871,回盛生物,24.16,2024-03-15
sz300872,天阳科技,16.84,2024-03-15
sz300873,海晨股份,31.0,2024-03-15
sz300875,捷强装备,30.77,2024-03-15
sz300876,蒙泰高新,16.13,2024-03-15
sz300877,金春股份,31.3,2024-03-15
sz300878,维康药业,39.45,2024-03-15
sz300879,大叶股份,17.5,2024-03-15
sz300880,迦南智能,21.13,2024-03-15
sz300881,盛德鑫泰,39.96,2024-03-15
sz300882,万胜智能,16.44,2024-03-15
sz300883,龙利得,6.28,2024-03-15
sz300884,狄耐克,11.56,2024-03-15
sz300885,海昌新材,28.0,2024-03-15
sz300886,华业香料,21.08,2024-03-15
sz300887,谱尼测试,7.39,2024-03-15
sz300888,稳健医疗,28.88,2024-03-15
sz300889,爱克股份,22.23,2024-03-15
sz300890,翔丰华,32.89,2024-03-15
sz300891,惠云钛业,6.57,2024-03-15
sz300892,品渥食品,20.06,2024-03-15
sz300893,松原安全,17.54,2024-03-15
sz300894,火星人,12.45,2024-03-15
sz300895,铜牛信息,50.85,2024-03-15
sz300896,爱美客,91.63,2024-03-15
sz300897,山科智能,15.04,2024-03-15
sz300898,熊猫乳品,19.06,2024-03-15
sz300899,上海凯鑫,29.65,2024-03-15
sz300900,广联航空,41.47,2024-03-15
sz300901,中胤时尚,14.99,2024-03-15
sz300902,国安达,15.91,2024-03-15
sz300903,科翔股份,95.9,2024-03-15
sz300904,威力传动,42.8,2024-03-15
sz300905,宝丽迪,48.8,2024-03-15
sz300906,日月明,25.79,2024-03-15
sz300907,康平科技,59.38,2024-03-15
sz300908,仲景食品,23.61,2024-03-15
sz300909,汇创达,54.82,2024-03-15
